id,subsystem,brand,model,technology,hs_code,country_of_manufacture,country_designed,confidence_tier,blue_uas_status,source_authority,source_url,source_status,price_usd,price_min,price_max,price_is_range,max_power_w,weight_g,wh_per_kg,capacity_mah,voltage,specs
PROP-MADCOMPONENTS-5010EEEV2KV310-2026-05-09,propulsion,MAD Components,5010 EEE V2 KV310,BLDC_ELECTRIC,850132,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://mad-motor.com/products/mad-components-5010-eee,ok,84.0,84.0,84.0,False,830.0,162.0,,,,"{""kv_rating"": ""310RPM/V"", ""max_power"": ""830W"", ""max_thrust"": ""5.2kg""}"
PROP-MADCOMPONENTS-8318IPEKV120-2026-05-09,propulsion,MAD Components,8318 IPE KV120,BLDC_ELECTRIC,850132,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://mad-motor.com/products/mad-components-8318-ipe-for-agriculture-drone-motor,ok,198.0,198.0,198.0,False,2900.0,680.0,,,,"{""config"": ""36N42P"", ""kv_rating"": ""120RPM/V"", ""max_power"": ""2900W"", ""max_thrust"": ""17.5kg""}"
PROP-MADCOMPONENTS-M50C35PROKV34-2026-05-09,propulsion,MAD Components,M50C35 PRO KV34,BLDC_ELECTRIC,850132,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://mad-motor.com/products/mad-components-m50c35-pro-eee,ok,,,,False,25000.0,4205.0,,,,"{""kv_rating"": ""34 RPM/V"", ""max_power"": ""25000 W"", ""max_thrust"": ""92.6 kg""}"
PROP-MASTERAIRSCREW-3XPOWER13X12PUSHER-2026-05-09,propulsion,Master Airscrew,3X Power 13x12 Pusher,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.masterairscrew.com/products/3x-power-13x12-propeller-pusher-black,ok,16.97,16.97,16.97,False,,54.8,,,,"{""blade_count"": ""3"", ""diameter"": ""13 in"", ""material"": ""Glass Fiber Reinforced Composite"", ""pitch"": ""12 in""}"
PROP-MASTERAIRSCREW-GFSERIES11X6-2026-05-28,propulsion,Master Airscrew,GF Series 11x6,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/me5/,ok,,,,False,,21.37,,,,"{""weight_g"": 21.37}"
PROP-MASTERAIRSCREW-MAS1070TP-2026-05-28,propulsion,Master Airscrew,MAS1070TP,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/gmq/,ok,,,,False,,,,,,
PROP-MASTERAIRSCREW-MR11X45-2026-05-28,propulsion,Master Airscrew,MR 11X45,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/66gj/,ok,,,,False,,,,,,
PROP-MASTERAIRSCREW-MR8X45-2026-05-28,propulsion,Master Airscrew,MR 8X45,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/wnxe/,ok,,,,False,,,,,,
PROP-MASTERAIRSCREW-MR1045-2026-05-09,propulsion,Master Airscrew,MR-1045,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.masterairscrew.com/products/mr-series-10x4-5-propeller-ccw-black,ok,7.72,7.72,7.72,False,,12.8,,,,"{""blade_count"": ""2"", ""diameter"": ""10 in"", ""material"": ""GF composite"", ""pitch"": ""4.5 in""}"
PROP-MASTERAIRSCREW-SCIMITAR11X6-2026-05-09,propulsion,Master Airscrew,Scimitar 11x6,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.masterairscrew.com/products/scimitar-11x6-propeller,ok,4.77,4.77,4.77,False,,26.9,,,,"{""blade_count"": ""2"", ""diameter"": ""11 in"", ""material"": ""GF composite"", ""pitch"": ""6 in""}"
PROP-MASTERAIRSCREW-STEALTHAIR2S-2026-05-09,propulsion,Master Airscrew,STEALTH Air 2S,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.masterairscrew.com/products/dji-air-2s-stealth-upgrade-propellers-x4-black,ok,14.0,13.0,15.0,True,,4.37,,,,"{""blade_count"": ""2"", ""diameter"": ""7.2 in"", ""material"": ""GF composite"", ""pitch"": ""3.8 in""}"
PROP-MASTERAIRSCREW-STEALTHDJINEO-2026-05-09,propulsion,Master Airscrew,STEALTH DJI Neo,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.masterairscrew.com/products/dji-neo-stealth-upgrade-propellers-x4-black,ok,13.0,13.0,13.0,False,,0.85,,,,"{""blade_count"": ""2"", ""diameter"": ""2 in"", ""material"": ""Composite polymer"", ""pitch"": ""1.8 in""}"
PROP-MAXON-EC32FLAT15W-2026-05-09,propulsion,Maxon,EC 32 flat 15W,BLDC_ELECTRIC,850110,CHE,CHE,Tier 3 Inferred,none,vendor_datasheet,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat32/267121,ok,175.0,100.0,250.0,True,15.0,46,,,,"{""bearing_type"": ""preloaded ball bearings"", ""kv_rating"": ""280RPM/V"", ""max_power_continuous_w"": 15, ""nominal_power"": ""15W"", ""power_basis"": ""continuous"", ""power_label"": ""nominal/rated continuous output power (catalog family designation \""EC 32 flat, brushless, 15 Watt\""; computed continuous mechanical output at the nominal torque/speed point for this specific 24V windin""}"
PROP-MAXON-EC45FLAT70W-2026-05-09,propulsion,Maxon,EC 45 flat 70W,BLDC_ELECTRIC,850131,CHE,CHE,Tier 3 Inferred,none,vendor_datasheet,https://www.maxongroup.us/maxon/view/product/motor/ecmotor/ecflat/ecflat45/397172,ok,250.0,150.0,350.0,True,70.0,141.0,,,,"{""bearing_type"": ""preloaded ball bearings"", ""kv_rating"": ""259RPM/V"", ""nominal_power"": ""70W""}"
PROP-MAXON-EC4POLE22120W-2026-05-09,propulsion,Maxon,EC-4pole 22 120W,BLDC_ELECTRIC,850131,CHE,CHE,Tier 3 Inferred,none,vendor_datasheet,https://www.maxongroup.us/maxon/view/product/motor/ecmotor/ec4pole/311538,ok,375.0,250.0,500.0,True,120.0,175.0,,,,"{""bearing_type"": ""preloaded ball bearings"", ""kv_rating"": ""705RPM/V"", ""nominal_power"": ""120W""}"
PROP-MAXON-EC4POLE30150W-2026-05-09,propulsion,Maxon,EC-4pole 30 150W,BLDC_ELECTRIC,850131,CHE,CHE,Tier 3 Inferred,none,vendor_datasheet,https://www.maxongroup.us/maxon/view/product/motor/ecmotor/ec4pole/468311,ok,450.0,300.0,600.0,True,150.0,270.0,,,,"{""bearing_type"": ""preloaded ball bearings"", ""kv_rating"": ""variesRPM/V"", ""nominal_power"": ""150W""}"
PROP-MAXON-ECI3045W(P/N539481)-2026-05-09,propulsion,Maxon,EC-i 30 45W (P/N 539481),BLDC_ELECTRIC,850131,CHE,CHE,Tier 3 Inferred,none,vendor_datasheet,https://www.maxongroup.com/maxon/view/product/539481,ok,270.11,270.11,270.11,False,45.0,156.0,,,,"{""kv_rating"": ""464RPM/V"", ""max_current_a"": 3, ""max_power_w"": ""45.0W (rated)"", ""stator_size"": ""30mm OD"", ""voltage_range"": ""18V nominal""}"
PROP-MAXON-ECI52200W-2026-05-09,propulsion,Maxon,EC-i 52 200W,BLDC_ELECTRIC,850131,CHE,CHE,Tier 3 Inferred,none,vendor_datasheet,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/596099,ok,600.0,400.0,800.0,True,200.0,1100.0,,,,"{""bearing_type"": ""preloaded ball bearings"", ""kv_rating"": ""140RPM/V"", ""nominal_power"": ""200W""}"
PROP-MAXON-ECXSPEED22MSTERILIZABLE-2026-05-09,propulsion,Maxon,ECX SPEED 22M sterilizable,BLDC_ELECTRIC,850131,CHE,CHE,Tier 3 Inferred,none,vendor_datasheet,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX22/ECXZ22M1KN50K1SC1D468B,ok,565.0,565.0,565.0,False,110.0,106.0,,,,"{""kv_rating"": ""2290RPM/V"", ""max_current_a"": 4, ""max_power_w"": ""110.0W (rated)"", ""stator_size"": ""22mm OD"", ""voltage_range"": ""24V nominal""}"
PROP-MEJZLIK-15X52BMC-2026-05-09,propulsion,Mejzlik,15x5 2B MC,PROPELLER_FIXED_PITCH,880710,CZE,CZE,Tier 3 Inferred,none,vendor_datasheet,https://shop.mejzlik.eu,ok,66.0,62.0,70.0,True,,18.0,,,,"{""blade_count"": ""2"", ""diameter"": ""15 in"", ""material"": ""Aerospace-grade CF/epoxy"", ""pitch"": ""5 in""}"
PROP-MEJZLIK-18X62BMC-2026-05-09,propulsion,Mejzlik,18x6 2B MC,PROPELLER_FIXED_PITCH,880710,CZE,CZE,Tier 3 Inferred,none,vendor_datasheet,https://shop.mejzlik.eu,ok,81.0,81.0,81.0,False,,20.0,,,,"{""blade_count"": ""2"", ""diameter"": ""18 in"", ""material"": ""Aerospace-grade CF/epoxy"", ""pitch"": ""6 in""}"
PROP-MEJZLIK-18X6CFFOLDING-2026-05-09,propulsion,Mejzlik,18x6 CF Folding,PROPELLER_FIXED_PITCH,880330,CZE,CZE,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://shop.mejzlik.eu/folding-propeller-18x6-cw-2b-mc-puller/,ok,70.0,50.0,90.0,True,,35.0,,,,"{""blade_count"": ""2"", ""diameter"": ""18 inches"", ""material"": ""carbon fiber"", ""pitch"": ""6 inches""}"
PROP-MEJZLIK-22X7.42BMC-2026-05-09,propulsion,Mejzlik,22x7.4 2B MC,PROPELLER_FIXED_PITCH,880710,CZE,CZE,Tier 3 Inferred,none,vendor_datasheet,https://shop.mejzlik.eu,ok,120.0,120.0,120.0,False,,50.0,,,,"{""blade_count"": ""2"", ""diameter"": ""22 in"", ""material"": ""Aerospace-grade CF/epoxy"", ""pitch"": ""7.4 in""}"
PROP-MEJZLIK-22X7.4CW2BMCPUSHER-2026-05-09,propulsion,Mejzlik,22x7.4 CW 2B MC Pusher,PROPELLER_FIXED_PITCH,880710,CZE,CZE,Tier 3 Inferred,none,vendor_datasheet,https://shop.mejzlik.eu/folding-propeller-22x7-4-cw-2b-mc-pusher/,ok,161.0,161.0,161.0,False,,,,,,"{""diameter"": ""22 in"", ""material"": ""Carbon fiber (uni/bi-directional + epoxy)"", ""pitch"": ""7.4 in""}"
PROP-MEJZLIK-26X8.72BMC-2026-05-09,propulsion,Mejzlik,26x8.7 2B MC,PROPELLER_FIXED_PITCH,880710,CZE,CZE,Tier 3 Inferred,none,vendor_datasheet,https://shop.mejzlik.eu,ok,150.0,140.0,160.0,True,,63.0,,,,"{""blade_count"": ""2"", ""diameter"": ""26 in"", ""material"": ""Aerospace-grade CF/epoxy"", ""pitch"": ""8.7 in""}"
PROP-MEJZLIK-32X102BGAS-2026-05-09,propulsion,Mejzlik,32x10 2B Gas,PROPELLER_FIXED_PITCH,880710,CZE,CZE,Tier 3 Inferred,none,vendor_datasheet,https://shop.mejzlik.eu,ok,185.0,170.0,200.0,True,,,,,,"{""blade_count"": ""2"", ""diameter"": ""32 in"", ""material"": ""High-strength CF composite"", ""pitch"": ""10 in""}"
PROP-MEJZLIK-FOLDING22X7.42BMC-2026-05-09,propulsion,Mejzlik,Folding 22x7.4 2B MC,PROPELLER_FIXED_PITCH,880710,CZE,CZE,Tier 3 Inferred,none,vendor_datasheet,https://shop.mejzlik.eu,ok,226.0,226.0,226.0,False,,,,,,"{""blade_count"": ""2"", ""diameter"": ""22 in"", ""material"": ""Aerospace-grade CF/epoxy"", ""pitch"": ""7.4 in""}"
PROP-MFO-PROPDRIVE35301400KV-2026-05-28,propulsion,MFO,PropDrive 3530 1400Kv,BLDC_ELECTRIC,850131,,,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/motors/qmg/,ok,,,,False,43.96114394946889,90.31,,,,"{""kv"": 1400, ""tyto_best_prop"": ""Xoar PJP-T-L 40\""x10\"""", ""tyto_n_tests"": 1, ""tyto_peak_overall_eff_pct"": 10.74494557115693, ""tyto_peak_thrust_kgf"": 0.1776225768665141, ""weight_g"": 90.31}"
PROP-MOOGINC-BN2328MG-2026-05-09,propulsion,Moog Inc,BN23-28MG,BLDC_ELECTRIC,850131,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://www.moog.com/products/motors-servomotors/brushless-motors/inside-rotor-brushless-dc-motors/bn-series.html,ok,,,,False,215.0,699.0,,,,"{""kv_rating"": ""215RPM/V"", ""max_current_a"": 8, ""max_power_w"": ""215.0W (rated)"", ""stator_size"": ""57.15mm OD x 73.7mm"", ""voltage_range"": ""24/36/48 VDC""}"
PROP-MULTISTAR-ELITE23062150KVCCW-2026-05-28,propulsion,MultiStar,Elite 2306 2150KV CCW,BLDC_ELECTRIC,850131,CHN,HKG,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/motors/pn4/,ok,,,,False,374.9890195697665,37.5,,,,"{""kv"": 2150, ""tyto_best_prop"": ""Gemfan 6030 Thick hub"", ""tyto_n_tests"": 27, ""tyto_peak_overall_eff_pct"": 10.85094063162391, ""tyto_peak_thrust_kgf"": 0.7057557381130051, ""weight_g"": 37.5}"
PROP-MVVS-MVVS116NP-2026-06-06,propulsion,MVVS,MVVS 116 NP,GAS_PISTON,840710,CZE,,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.krill-model.com/product-page/kopie-kopie-c-1,ok,,,,False,8311,3100.0,,,,"{""bore_mm"": 42.0, ""cylinders"": 2, ""lubrication_ratio"": ""40:1"", ""stroke_mm"": 42.0}"
PROP-MVVS-MVVS175NP-2026-06-06,propulsion,MVVS,MVVS 175 NP,GAS_PISTON,840710,CZE,,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://eshop.mvvs.cz/gb/175cc/20-mvvs-175-np.html,dead,,,,False,14765,4000.0,,,,"{""bore_mm"": 50.0, ""cylinders"": 2, ""lubrication_ratio"": ""40:1"", ""power_basis"": ""rated"", ""power_label"": ""max power (rated at stated RPM, single-point rating typical of RC piston engines)"", ""stroke_mm"": 44.0}"
PROP-MVVS-MVVS190CN4-2026-06-06,propulsion,MVVS,MVVS 190 CN4,GAS_PISTON,840710,CZE,,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.mvvs.cz/en/uav-engines/190-cn4,ok,,,,False,15300,4700.0,,,,"{""bore_mm"": 40.0, ""cylinders"": 4, ""lubrication_ratio"": ""40:1"", ""stroke_mm"": 38.0}"
PROP-MVVS-MVVS26IFS-2026-06-06,propulsion,MVVS,MVVS 26 IFS,GAS_PISTON,840710,CZE,,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.manualsdir.com/manuals/840485/mvvs-26-ifs.html,ok,,,,False,2795,,,,,"{""bore_mm"": 33.0, ""cylinders"": 1, ""lubrication_ratio"": ""40:1"", ""stroke_mm"": 30.1}"
PROP-MVVS-MVVS35IFS-2026-06-06,propulsion,MVVS,MVVS 35 IFS,GAS_PISTON,840710,CZE,,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.manualsdir.com/manuals/840492/mvvs-35-ifs.html,ok,,,,False,3016,1465.0,,,,"{""bore_mm"": 35.5, ""cylinders"": 1, ""lubrication_ratio"": ""40:1"", ""stroke_mm"": 35.2}"
PROP-MVVS-MVVS58IRS-2026-06-06,propulsion,MVVS,MVVS 58 IRS,GAS_PISTON,840710,CZE,,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.mvvs.cz/en/uav-engines/58-irs,ok,,,,False,5400,1820.0,,,,"{""bore_mm"": 42.0, ""cylinders"": 1, ""lubrication_ratio"": ""40:1"", ""stroke_mm"": 42.0}"
PROP-NEUMOTOR-3819-2026-05-28,propulsion,NeuMotor,3819,BLDC_ELECTRIC,850132,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/motors/4w5/,ok,,,,False,787.6834607874655,164.0,,,,"{""kv"": 400, ""tyto_best_prop"": ""T-Motor P16x54"", ""tyto_n_tests"": 1, ""tyto_peak_overall_eff_pct"": 13.55510409209517, ""tyto_peak_thrust_kgf"": 3.946882585411124, ""weight_g"": 164.0}"
PROP-NEWBEEDRONE-070316420KVSILVER-2026-05-09,propulsion,NewBeeDrone,0703 16420KV Silver,BLDC_ELECTRIC,,,USA,Tier 3 Inferred,none,vendor_datasheet,https://newbeedrone.com/products/newbeedrone-0703-16420kv-brushless-motors-silver-edition,ok,6.25,6.25,6.25,False,,1.85,,,,"{""kv_rating"": ""16420 RPM/V"", ""stator_size"": ""0703""}"
PROP-NEWBEEDRONE-2306.5SMOOVV22450KV-2026-05-09,propulsion,NewBeeDrone,2306.5 Smoov V2 2450KV,BLDC_ELECTRIC,,,USA,Tier 3 Inferred,none,vendor_datasheet,https://newbeedrone.com/products/newbeedrone-2306-5-smoov-v2-ring-magnet-cinematic-fpv-motor-2450kv,ok,17.5,17.5,17.5,False,,36,,,,"{""kv_rating"": ""2450 RPM/V"", ""stator_size"": ""2306.5""}"
PROP-NEWBEEDRONE-FLOW080213000KV-2026-05-09,propulsion,NewBeeDrone,Flow 0802 13000KV,BLDC_ELECTRIC,,,USA,Tier 3 Inferred,none,vendor_datasheet,https://newbeedrone.com/products/newbeedrone-flow-0802-dual-ball-bearing-whoop-motor-13000kv-set-of-4,ok,11.5,11.5,11.5,False,,2.15,,,,"{""kv_rating"": ""13000 RPM/V"", ""stator_size"": ""0802""}"
PROP-NEWBEEDRONE-FLOW110219000KV-2026-05-09,propulsion,NewBeeDrone,FLOW 1102 19000KV,BLDC_ELECTRIC,,,USA,Tier 3 Inferred,none,vendor_datasheet,https://newbeedrone.com/products/newbeedrone-flow-1102-motor-19000kv-4-pack,ok,11.5,11.5,11.5,False,,3.47,,,,"{""kv_rating"": ""19000 RPM/V"", ""stator_size"": ""1102""}"
PROP-NEWBEEDRONE-FLOW120211420KV-2026-05-09,propulsion,NewBeeDrone,FLOW 1202 11420KV,BLDC_ELECTRIC,,,USA,Tier 3 Inferred,none,vendor_datasheet,https://newbeedrone.com/products/newbeedrone-flow-1202-racing-and-freestyle-fpv-micro-motor,ok,12.5,12.5,12.5,False,,4.5,,,,"{""kv_rating"": ""11420 RPM/V"", ""stator_size"": ""1202""}"
PROP-NEWBEEDRONE-FLOW22072050KV-2026-05-09,propulsion,NewBeeDrone,Flow 2207 2050KV,BLDC_ELECTRIC,,,USA,Tier 3 Inferred,none,vendor_datasheet,https://newbeedrone.com/products/newbeedrone-flow-2207-race-motor-2050kv-4-pack,ok,17.5,17.5,17.5,False,,33.4,,,,"{""kv_rating"": ""2050 RPM/V"", ""stator_size"": ""2207""}"
PROP-NEWBEEDRONE-FLOW28081300KV-2026-05-09,propulsion,NewBeeDrone,Flow 2808 1300KV,BLDC_ELECTRIC,,,USA,Tier 3 Inferred,none,vendor_datasheet,https://newbeedrone.com/products/newbeedrone-flow-2808-1300kv-motor,ok,21.99,21.99,21.99,False,,,,,,"{""kv_rating"": ""1300 RPM/V"", ""stator_size"": ""2808""}"
PROP-NEWBEEDRONE-HUMMINGBIRD070230000KV-2026-05-09,propulsion,NewBeeDrone,Hummingbird 0702 30000KV,BLDC_ELECTRIC,,,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.newbeedrone.com/products/hummingbird-0702-true-30000kv-brushless-motors,ok,10.0,10.0,10.0,False,,1.5,,,,"{""kv_rating"": ""30000 RPM/V"", ""stator_size"": ""0702""}"
PROP-NORTHWESTUAV-NW44-2026-05-09,propulsion,Northwest UAV,NW-44,GAS_PISTON,840710,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://www.nwuav.com/products-nw-44-uav-hfe.html,ok,,,,False,2610,3402,,,,
PROP-NWUAV-NW230HEAVYFUEL-2026-05-09,propulsion,NWUAV,NW-230 Heavy Fuel,GAS_PISTON,840710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.nwuav.com/products-nw-230-uav-hfe.html,ok,,,,False,13428,10000,,,,"{""customer_platforms"": ""Elbit Skylark 3"", ""fuel_type"": ""Heavy fuel""}"
PROP-NWUAV-NW44MULTIFUEL-2026-05-09,propulsion,NWUAV,NW-44 Multi-Fuel,GAS_PISTON,840710,USA,USA,Tier 2 Triangulated,none,vendor_datasheet,https://www.nwuav.com/products-nw-44-uav-hfe.html,ok,,,,False,2611,3400,,,,"{""customer_platforms"": ""Elbit Skylark 3"", ""fuel_type"": ""Heavy fuel multi-fuel""}"
PROP-NWUAV-NW88HEAVYFUEL-2026-05-09,propulsion,NWUAV,NW-88 Heavy Fuel,GAS_PISTON,840710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.nwuav.com/products-nw-88-uav-hfe.html,ok,,,,False,5446,7800,,,,"{""customer_platforms"": ""Elbit Skylark 3"", ""fuel_type"": ""Heavy fuel""}"
PROP-OSENGINES-GF30II-2026-05-09,propulsion,OS Engines,GF30 II,GAS_PISTON,840710,JPN,JPN,Tier 3 Inferred,none,vendor_datasheet,https://aerobertics.be/en/product/OSGF30/,ok,,,,,2058,,,,,"{""category"": ""30cc 4-stroke gasoline"", ""market_segment"": ""consumer RC airplane (NOT UAS-grade)""}"
PROP-OSENGINES-GF40-2026-05-09,propulsion,OS Engines,GF40,GAS_PISTON,840710,JPN,JPN,Tier 3 Inferred,none,vendor_datasheet,https://aerobertics.be/en/product/OSGF40/,ok,,,,,2796,,,,,"{""category"": ""40cc 4-stroke gasoline"", ""market_segment"": ""consumer RC airplane (NOT UAS-grade)""}"
PROP-OSENGINES-GT15-2026-05-09,propulsion,OS Engines,GT15,GAS_PISTON,840710,JPN,JPN,Tier 3 Inferred,none,vendor_datasheet,https://www.thobbies.com/products/os-engines-38160,ok,,,,,1767,,,,,"{""category"": ""15cc gas 2-cycle airplane engine"", ""market_segment"": ""consumer RC airplane (NOT UAS-grade)""}"
PROP-PBS-TP100-2026-05-09,propulsion,PBS,TP100,TURBOPROP,841121,CZE,CZE,Tier 2 Triangulated,none,vendor_datasheet,https://www.pbs.cz/en/aerospace/aircraft-engines/pbs-tp100,ok,,,,False,180000,61600,,,,
PROP-PBSAEROSPACE-TJ40G2-2026-05-09,propulsion,PBS Aerospace,TJ40-G2,TURBINE,841111,CZE,CZE,Tier 3 Inferred,none,vendor_datasheet,https://www.pbs.cz/en/Aerospace/Aircraft-Engines/Jet-Engine-PBS-TJ40-G2,ok,,,,,,3500,,,,"{""fuel"": ""Jet A / kerosene"", ""thrust_n"": 426}"
PROP-PLETTENBERG-NOVA15LW-2026-05-09,propulsion,Plettenberg,NOVA 15 LW,BLDC_ELECTRIC,850132,DEU,DEU,Tier 3 Inferred,none,vendor_datasheet,https://plettenbergmotors.com/product/nova-15-lw/,ok,,,,False,20000.0,1400.0,,,,"{""kv_rating"": ""500RPM/V"", ""max_power_burst_w"": 20000.0, ""max_power_w"": ""20000.0W (max)"", ""max_thrust_g"": 31000, ""power_basis"": ""burst"", ""power_label"": ""Peak output power ('up to 20 kW' family-wide); Plettenberg publishes a torque-vs-speed continuous/peak-load heatmap instead of a numeric continuous-W rating"", ""stator_size"": ""129mm OD x 53mm"", ""thrust_label"": ""Peak thrust (burst, not continuous) from datasheet for variant NOVA 15-20-B6 P30 LW (1480g, kV170) -- closest-weight family SKU sampled, not an exact match to the catalog's 1400g/kV500 combination"", ""thrust_prop"": ""32x10.6 in"", ""voltage_range"": ""20-120V (up to 600V option)""}"
PROP-PLETTENBERG-ORBIT1-2026-05-09,propulsion,Plettenberg,ORBIT 1,BLDC_ELECTRIC,850132,DEU,DEU,Tier 3 Inferred,none,vendor_datasheet,https://plettenbergmotors.com/product/orbit-1-en/,ok,,,,False,1000.0,135.0,,,,"{""kv_rating"": ""2200RPM/V"", ""max_power_burst_w"": 1000.0, ""max_power_w"": ""1000.0W (max)"", ""power_basis"": ""burst"", ""power_label"": ""Peak power ('up to 1 kW'); ORBIT 1 is sold only as fully-custom ('FC'), not a fixed COTS part -- no continuous-power figure published"", ""stator_size"": ""41mm OD x 35.5mm"", ""voltage_range"": ""10-60V""}"
PROP-PLETTENBERG-ORBIT5-2026-05-09,propulsion,Plettenberg,ORBIT 5,BLDC_ELECTRIC,850132,DEU,DEU,Tier 3 Inferred,none,vendor_datasheet,https://plettenbergmotors.com/product/orbit-5-en/,ok,,,,False,5000.0,1055.0,,,,"{""kv_rating"": ""243RPM/V"", ""max_power_burst_w"": 5000.0, ""max_power_w"": ""5000.0W (max)"", ""power_basis"": ""burst"", ""power_label"": ""Peak power ('up to 5 kW'); ORBIT 5 is sold only as fully-custom ('FC'), not a fixed COTS part -- no continuous-power figure published"", ""stator_size"": ""77.5mm OD x 70mm"", ""voltage_range"": ""20-60V""}"
PROP-PRATTANDWHITNEY-PW545B-2026-05-09,propulsion,Pratt and Whitney,PW545B,TURBINE,841111,CAN,CAN,Tier 2 Triangulated,none,vendor_datasheet,https://prattwhitney.com,bot_blocked,,,,False,,376500,,,,"{""thrust_n"": 17580}"
PROP-QAV-RT22062000KVQUADRACINGMOTORCW-2026-06-10,propulsion,QAV,RT2206-2000KV Quad Racing Motor CW,BLDC_ELECTRIC,850131,,,Tier 3 Inferred,none,,https://database.tytorobotics.com/,,,,,,255.7,29.1,,,,
PROP-RACERSTAR-AIRA25081200KV-2026-05-28,propulsion,Racerstar,Air-A 2508 1200kv,BLDC_ELECTRIC,850131,CHN,CHN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/motors/g6q/,ok,,,,False,492.9195761832926,,,,,"{""tyto_best_prop"": ""Gemfan 7037-3"", ""tyto_n_tests"": 1, ""tyto_peak_overall_eff_pct"": 5.293412529096014, ""tyto_peak_thrust_kgf"": 1.299818635913793}"
PROP-RACERSTAR-BR2306S2400KV-2026-05-28,propulsion,Racerstar,BR2306S 2400kv,BLDC_ELECTRIC,850131,CHN,CHN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/motors/7dy/,ok,,,,False,559.7931854714373,33.43,,,,"{""kv"": 2400, ""tyto_best_prop"": ""Gemfan 5040 R"", ""tyto_n_tests"": 6, ""tyto_peak_overall_eff_pct"": 10.62286498243754, ""tyto_peak_thrust_kgf"": 0.9975269132004814, ""weight_g"": 33.43}"
PROP-RCBENCHMARKXXOAR-24071500KV-2026-06-10,propulsion,RCbenchmark x Xoar,2407 1500kv,BLDC_ELECTRIC,850131,CHN,CAN,Tier 3 Inferred,none,,https://database.tytorobotics.com/,,,,,,120.6,36.0,,,,
PROP-RCBENCHMARKXXOAR-24072300KV-2026-06-10,propulsion,RCbenchmark x Xoar,2407 2300kv,BLDC_ELECTRIC,850131,CHN,CAN,Tier 3 Inferred,none,,https://database.tytorobotics.com/,,,,,,299.3,36.0,,,,
PROP-RCBENCHMARKXXOAR-7X4-2026-05-28,propulsion,RCbenchmark x Xoar,7x4,PROPELLER_FIXED_PITCH,880710,CHN,CAN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/xjr/,ok,,,,False,,,,,,
PROP-RCBENCHMARKXXOAR-8X4-2026-05-28,propulsion,RCbenchmark x Xoar,8x4,PROPELLER_FIXED_PITCH,880710,CHN,CAN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/gwy/,ok,,,,False,,,,,,
PROP-RCBENCHMARKXXOAR-8X6-2026-05-28,propulsion,RCbenchmark x Xoar,8x6,PROPELLER_FIXED_PITCH,880710,CHN,CAN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/rmx/,ok,,,,False,,,,,,
